,Unnamed: 0,Video ID,Title,Duration,Upload Date,authorDisplayName,date,likeCount,comment,comment_en,roberta_negative,roberta_neutral,roberta_positive,roberta_label,roberta_polarity,vader_negative,vader_neutral,vader_positive,compound,vader_label,vader_polarity
876,876,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@delete9090,16.06.2024,7.0,"They nailed Mbappe as a child with his POSTERS, looks exactly like his younger pic, even the green hoodie!","They nailed Mbappe as a child with his POSTERS, looks exactly like his younger pic, even the green hoodie!",0.124689765,0.42566597,0.44964424,positive,0.3139799,0.0,0.866,0.134,0.4199,neutral,0.13320368430254778
877,877,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@delete9090,16.06.2024,6.0,"MBAPPE, ERLING AND VINI in one video? I LIKE THIS NEW YOUNG FOOTBALL ERA!","MBAPPE, ERLING AND VINI in one video? I LIKE THIS NEW YOUNG FOOTBALL ERA!",0.0016892422,0.018677916,0.97963285,positive,0.7521743,0.0,0.787,0.213,0.5461,neutral,0.20983620392641567
878,878,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@iifa10,16.06.2024,0.0,قتلة,Killers,0.58358514,0.345553,0.07086186,negative,-0.47206432,1.0,0.0,0.0,-0.6486,negative,-0.7615941559557649
879,879,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@footballace8371,16.06.2024,0.0,Nike FC players will win Balloon d or in many years.,Nike FC players will win Balloon d or in many years.,0.027640494,0.60443527,0.36792424,neutral,0.3277307,0.0,0.725,0.275,0.5859,neutral,0.2682711820216014
880,880,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@GoNaSaiChiTsu,16.06.2024,1.0,HeY jUdE....,HeY jUdE....,0.10620695,0.7781618,0.11563123,neutral,0.009423997,0.0,1.0,0.0,0.0,neutral,0.0
881,881,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@TheUsuisan,16.06.2024,0.0,Adidas &gt;&gt;&gt;&gt;&gt;,Adidas &gt;&gt;&gt;&gt;&gt;,0.023535281,0.21235977,0.7641049,positive,0.6294892,0.0,1.0,0.0,0.0,neutral,0.0
882,882,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@KC-bx2qk,16.06.2024,0.0,Welcome to Ma....Drid,Welcome to Ma....Drid,0.0068408116,0.2936828,0.6994764,positive,0.5996725,0.0,0.4,0.6,0.4588,positive,0.5370495669980353
883,883,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@CliDawd,16.06.2024,0.0,I’ll check this masterpiece whenever someone reacts my skim.😮,I’ll check this masterpiece whenever someone reacts my skim.😮,0.0094030695,0.12319069,0.86740625,positive,0.69522744,0.0,0.711,0.289,0.7073,neutral,0.281214153278976
884,884,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@SamsBlog-nd9ro,16.06.2024,0.0, http,http,0.16727464,0.65599203,0.17673343,neutral,0.009458513,0.0,1.0,0.0,0.0,neutral,0.0
885,885,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@natsukkkj,16.06.2024,0.0,"Danm, its fire","Danm, its fire",0.037859105,0.2370589,0.725082,positive,0.596195,0.545,0.455,0.0,-0.34,negative,-0.49676344321412846
886,886,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@sabithasanniloy,16.06.2024,0.0,Siuuuuuuuuuuuuuu,Siuuuuuuuuuuuuuuuu,0.09012015,0.7757338,0.13414598,neutral,0.0439974,0.0,1.0,0.0,0.0,neutral,0.0
887,887,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@robertortiz2446,15.06.2024,1.0,Cuando pensé que el anuncio era maravilloso Sale Ronaldinho 👏🏼👏🏼👏🏼que buen comercial,"When I thought the announcement was wonderful, Ronaldinho 👏🏼👏🏼👏🏼que good commercial",0.010797807,0.044418443,0.9447837,positive,0.73244685,0.0,0.777,0.223,0.765,neutral,0.2193755566097803
888,888,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@lyyydiiiaaa4301,15.06.2024,0.0,Without cristiano ronaldo 😔,Without cristiano ronaldo 😔,0.5552608,0.4065321,0.038207155,negative,-0.47542277,0.234,0.766,0.0,-0.0572,neutral,-0.22982054821431688
889,889,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@lyyydiiiaaa4301,15.06.2024,0.0,2024,2024,0.059847873,0.6024563,0.33769587,neutral,0.2709122,0.0,1.0,0.0,0.0,neutral,0.0
890,890,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@Berlin-gg5zj,15.06.2024,1.0,CR7,CR7,0.033855792,0.5687192,0.39742506,neutral,0.34835404,0.0,1.0,0.0,0.0,neutral,0.0
891,891,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@Wazzuupsky,15.06.2024,0.0,Haaland looks alien bro,Haaland Looks Alien Bro,0.5706536,0.40122795,0.028118422,negative,-0.4949046,0.0,1.0,0.0,0.0,neutral,0.0
892,892,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@BiGbanana11,15.06.2024,0.0,Nike forgot to add CR7 😢😮,Nike forgot to add CR7 😢😮,0.4877934,0.44929585,0.06291078,negative,-0.40103576,0.237,0.763,0.0,-0.4767,neutral,-0.23266012946007786
893,893,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@باقرعلي-ل8ز,15.06.2024,0.0,🔥🔥,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
894,894,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@czernm20,15.06.2024,0.0,I am sorry for you all. Thanks for sharing pain.,I am sorry for you all. Thanks for sharing pain.,0.8521018,0.12852083,0.019377388,negative,-0.68193614,0.282,0.368,0.35,0.2732,neutral,0.06789538282899302
895,895,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@douglasdoga3434,15.06.2024,0.0,Ronaldinho 🔥,Ronaldinho 🔥,0.0067407675,0.15419668,0.8390625,positive,0.68172073,0.706,0.294,0.0,-0.34,negative,-0.608162409002161
896,896,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@kingsol122,15.06.2024,0.0,Notaron que antes en los comerciales de Nike podían hasta juntar dos equipos completos de puras estrellas del momento y ahora solo son 3 los que figuran la elite actual?  el nivel del deporte y lo peor es que cuestan 4 veces más que los que SI eran cracks. 😔,They noticed that before in the Nike commercials they could even gather two complete teams of pure stars of the moment and now there are only 3 that appear the current elite?  The level of sport and the worst thing is that they cost 4 times more than those that were cracks. 😔,0.6887623,0.2834532,0.027784465,negative,-0.57901376,0.071,0.906,0.023,-0.5859,neutral,-0.047963169942208894
897,897,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@yasminabddi882,15.06.2024,0.0,Nike made a phenomenal advertisement however adidas will always be better 😂😂😂,Nike made a phenomenal advertisement however adidas will always be better 😂😂😂,0.013773725,0.05128495,0.93494135,positive,0.7264493,0.146,0.487,0.367,0.891,neutral,0.2174709747815004
898,898,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@miguelolivares3301,15.06.2024,0.0,Where’s CR7 chat?,Where’s CR7 chat?,0.07240194,0.8960711,0.03152701,neutral,-0.04085218,0.0,1.0,0.0,0.0,neutral,0.0
899,899,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@shubhamchavan9119,15.06.2024,0.0,Ronaldinho entered the domain like toji,Ronaldinho entered the domain like toji,0.040996503,0.87625825,0.08274521,neutral,0.04172447,0.0,0.667,0.333,0.3612,neutral,0.3212138289885354
900,900,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@lorenzorastelli37,15.06.2024,0.0,un altro livello rispetto all&#39;hey jude dell&#39;adidas,Another level compared to the Jude of the,0.046549417,0.7329591,0.22049156,neutral,0.17220886,0.0,1.0,0.0,0.0,neutral,0.0
901,901,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@Nothinglikeyou-,15.06.2024,0.0,Messi&amp;cr7 era end!!😢,Messi&amp;cr7 era end!!😢,0.6718846,0.2660266,0.062088814,negative,-0.54398334,0.479,0.521,0.0,-0.5696,neutral,-0.44544238633449
902,902,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@PhantomRenegad3,15.06.2024,0.0,"For those wondering about the song, it&#39;s an edit of the original &quot;i put a spell on you&quot; song","For those wondering about the song, it&#39;s an edit of the original &quot;i put a spell on you&quot; song",0.071248494,0.8871234,0.041628085,neutral,-0.02961175,0.0,0.887,0.113,0.3182,neutral,0.11252147828233003
903,903,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@Giddings_Comps,15.06.2024,1.0,The New Big 3✨🌟,The New Big 3✨🌟,0.0018419359,0.03517957,0.96297854,positive,0.7447834,0.0,0.723,0.277,0.3182,neutral,0.27012624537390123
904,904,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@chrislbn5261,15.06.2024,0.0,"NIKE , FOREVER FASTER🥵","NIKE , FOREVER FASTER🥵",0.011192735,0.24907924,0.7397281,positive,0.6221685,0.0,1.0,0.0,0.0,neutral,0.0
905,905,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@NoCluYT,15.06.2024,0.0,"If this is the next generation of football, then football is dead. I was spoiled by Messi, Neymar, Suarez, Ronaldo, Ronaldinho, etc.","If this is the next generation of football, then football is dead. I was spoiled by Messi, Neymar, Suarez, Ronaldo, Ronaldinho, etc.",0.68910706,0.24782199,0.06307093,negative,-0.55531675,0.17,0.83,0.0,-0.6486,neutral,-0.16838104587081473
906,906,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@reubenhayward1625,15.06.2024,0.0,"My friend is in that advert, he’s is the little boy!","My friend is in that advert, he’s is the little boy!",0.07820139,0.60082954,0.32096902,neutral,0.23810819,0.0,0.741,0.259,0.5411,neutral,0.25335996124453913
907,907,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@ahmadfaizabdrahman9924,15.06.2024,0.0,No Cristiano no party 🫠,No Cristiano no party 🫠,0.25021833,0.6944917,0.055289995,neutral,-0.19249639,0.534,0.24,0.226,-0.3757,negative,-0.2986165305422685
908,908,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@vince22643,15.06.2024,0.0,We need to get used to not seeing mad Nike commercials with CR7 no more…crazy &amp; mixed feelings.,We need to get used to not seeing mad Nike commercials with CR7 no more…crazy &amp; mixed feelings.,0.5804043,0.37922722,0.04036848,negative,-0.49301505,0.106,0.768,0.126,0.1098,neutral,0.019997333759930937
909,909,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@DarshanSurendrakumar,15.06.2024,0.0,Adidas keeps there goat at the top<br>Nike doesn’t really care now 😢,Adidas keeps there goat at the top<br>Nike doesn’t really care now 😢,0.5568924,0.39426515,0.04884248,negative,-0.46842438,0.188,0.616,0.196,0.0334,neutral,0.007999829337702293
910,910,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@trevorman3355,15.06.2024,0.0,where&#39;s Ronaldo,where&#39;s Ronaldo,0.12642303,0.7855166,0.088060305,neutral,-0.038343918,0.0,1.0,0.0,0.0,neutral,0.0
911,911,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@lilpika1318,15.06.2024,0.0,Song name?,Song name?,0.04581567,0.8919482,0.062236127,neutral,0.016418982,0.0,1.0,0.0,0.0,neutral,0.0
912,912,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@rohitshivadas8774,15.06.2024,0.0,Nike for Brazil ( Vini Jr.)<br>Nike for France (Kylian Mbappè)<br>Nike for Norway (Erling Haaland),Nike for Brazil (Vini Jr.) <br> Nike for France (Kylian Mbappè) <br> Nike for Norway (Erling Haaland),0.006031381,0.8917894,0.10217924,neutral,0.09585267,0.0,1.0,0.0,0.0,neutral,0.0
913,913,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@botirjonjalilov1504,15.06.2024,0.0,woooooooow,woooooooow,0.06778397,0.4178659,0.5143501,positive,0.4190723,0.0,1.0,0.0,0.0,neutral,0.0
914,914,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@XalilGjoka,15.06.2024,1.0,Nike commercials always the best,Nike commercials always the best,0.005013664,0.024727294,0.970259,positive,0.7466075,0.0,0.488,0.512,0.6369,positive,0.47150203662046075
915,915,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@fceditingYT,15.06.2024,0.0,"We Got Kylian Mbappé, Erling Haaland, Vinicius Junior, And Ronaldinho To Be In Just ONE Commercial!🔥","We Got Kylian Mbappé, Erling Haaland, Vinicius Junior, And Ronaldinho To Be In Just ONE Commercial!🔥",0.0048322603,0.25757176,0.73759604,positive,0.6247533,0.144,0.856,0.0,-0.4003,neutral,-0.14301285893511184
916,916,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@de4egillo,15.06.2024,0.0,"Imagine Haaland, Vini and Mbappe playing together in Madrid","Imagine Haaland, Vini and Mbappe playing together in Madrid",0.017278384,0.85550743,0.1272141,neutral,0.109494954,0.0,0.816,0.184,0.2023,neutral,0.18195123933674792
917,917,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@wupy4ka667,15.06.2024,0.0,Лайк недоступен в вашем регионе),Like is not available in your region),0.3248853,0.6492551,0.025859656,neutral,-0.2904207,0.0,0.706,0.294,0.3612,neutral,0.285812242722458
918,918,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@Ax.Zaelシ,15.06.2024,0.0,Sus thumbnail,His thumbnail,0.0713664,0.70519173,0.22344185,neutral,0.15091385,0.0,1.0,0.0,0.0,neutral,0.0
919,919,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@germn1.838,15.06.2024,0.0,Vini is not that good,Vini is not that good,0.75662464,0.21207333,0.031302072,negative,-0.6201954,0.376,0.624,0.0,-0.3412,neutral,-0.3592286658102707
920,920,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@barrett3597,15.06.2024,0.0,Super boo is incredible😂,Super boo is incredible😂,0.008082431,0.019640295,0.9722773,positive,0.74614215,0.136,0.378,0.485,0.7605,positive,0.33548839472344233
921,921,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@strikerfc-gv7pc,15.06.2024,3.0,"In 10 years we’ll come back to this saying how great this era was, these 3 players dominating the sport and how it’s not the same as it was.","In 10 years we’ll come back to this saying how great this era was, these 3 players dominating the sport and how it’s not the same as it was.",0.32917792,0.37546545,0.2953566,neutral,-0.033808425,0.066,0.811,0.123,0.4404,neutral,0.05693834912024391
922,922,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@Shibinbasheer007,15.06.2024,0.0,💙🌿🔥,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
923,923,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@AP-lp7bm,15.06.2024,5.0,3 new faces of football 1 idol,3 new faces of football 1 idol,0.01928256,0.87345976,0.10725762,neutral,0.08774879,0.0,1.0,0.0,0.0,neutral,0.0
924,924,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@shaikaftab1199,15.06.2024,0.0,Ahhh. Gives the vides of old Nike Ads. 🥵,Ahhh. Gives the vides of old Nike Ads. 🥵,0.045530874,0.41531104,0.5391581,positive,0.45709056,0.0,1.0,0.0,0.0,neutral,0.0
925,925,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@makeouthill312,15.06.2024,1.0,Its first time without CR7😢,Its first time without CR7😢,0.6537874,0.3183718,0.027840735,negative,-0.5552549,0.0,0.701,0.299,0.3724,neutral,0.2903972091263646
926,926,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@dipankarnath3281,15.06.2024,0.0,What happened with the teeth of Ronaldinho ?😮,What happened with the teeth of Ronaldinho ?😮,0.28840366,0.6856349,0.02596144,neutral,-0.25657842,0.0,1.0,0.0,0.0,neutral,0.0
927,927,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@ivansubiantoro1919,15.06.2024,0.0,"Felt like watching this generation’s cristiano, ronaldinho, and zlatan 👏👏","Felt like watching this generation’s cristiano, ronaldinho, and zlatan 👏👏",0.004312814,0.09713999,0.8985472,positive,0.71347886,0.0,0.828,0.172,0.3612,neutral,0.17032368472029072
928,928,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@datboi7116,15.06.2024,0.0,HAALAND TIC TAC,TIC TIC TIC is,0.070736356,0.65219724,0.2770664,neutral,0.20345111,0.0,1.0,0.0,0.0,neutral,0.0
929,929,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@Dragon_Punk06,15.06.2024,1.0,O melhor do mundo 2022: Mbappé  melhor do mundo 2023: Haaland<br>O melhor do mundo 2024: Vini jr<br><br>Essa Nova geração tem jogadores incríveis 😊❤,The best in the world 2022: Mbappé best in the world 2023: Haaland <br> The best in the world 2024: Vini Jr <br> <br> This new generation has amazing players 😊❤,0.0019954105,0.011969933,0.98603463,positive,0.75480914,0.0,0.53,0.47,0.981,neutral,0.43819931483276775
930,930,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@anknem2205,15.06.2024,0.0,wow,wow,0.107689336,0.3920011,0.5003096,positive,0.37361693,0.0,0.0,1.0,0.5859,positive,0.7615941559557649
931,931,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@gabrielvasconcelos8611,14.06.2024,0.0,Name music ?,Name music ?,0.028951373,0.8990598,0.07198882,neutral,0.043010898,0.0,1.0,0.0,0.0,neutral,0.0
932,932,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@shabuddinahmed5332,14.06.2024,0.0,Vini mbappe haaland<br>Ronaldo messi neymar,Vini Mbappe Haaland <br> Ronaldo Messi Neymar,0.014520089,0.70579,0.27968997,neutral,0.25912473,0.0,1.0,0.0,0.0,neutral,0.0
933,933,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@SaintMolusi,14.06.2024,0.0,Suiii,Suiii,0.1129788,0.56279975,0.32422146,neutral,0.20815563,0.0,1.0,0.0,0.0,neutral,0.0
934,934,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@Mbappé-y4u,14.06.2024,0.0,Music,Music,0.051006537,0.40881318,0.54018027,positive,0.45356038,0.0,1.0,0.0,0.0,neutral,0.0
935,935,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@peopleofisrael5204,14.06.2024,1.0,Real Madrid attaque in 2025 with vini Halland and mbappe,Real Madrid attaque in 2025 with vini Halland and mbappe,0.006679552,0.90185183,0.0914686,neutral,0.08458645,0.0,1.0,0.0,0.0,neutral,0.0
936,936,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@Xawuhjk,14.06.2024,0.0,Madrid?,Madrid?,0.039685126,0.8796843,0.08063057,neutral,0.04092258,0.0,1.0,0.0,0.0,neutral,0.0
937,937,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@Gaal7,14.06.2024,0.0,R10 ❤,R10 ❤,0.007197095,0.15509552,0.83770734,positive,0.6807499,0.0,0.323,0.677,0.6369,positive,0.5895656197900968
938,938,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@Sportimperativo,14.06.2024,0.0,CADE OS BRASILEIROS 🇧🇷,Cade the Brazilians 🇧🇷,0.018304754,0.7532864,0.22840884,neutral,0.20706613,0.0,1.0,0.0,0.0,neutral,0.0
939,939,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@Sportimperativo,14.06.2024,0.0,QUE MUITO FODA!,What a lot of fuck!,0.9323802,0.05486146,0.01275831,negative,-0.7257185,0.487,0.513,0.0,-0.5848,neutral,-0.45183212856799526
940,940,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@quisifoda,14.06.2024,0.0,Music name,Music name,0.04354817,0.8055818,0.15086998,neutral,0.10691166,0.0,1.0,0.0,0.0,neutral,0.0
941,941,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@mishiosb,14.06.2024,1.0,Nothing will beat the madness of Cantona in the Cage ad,Nothing will beat the madness of Cantona in the Cage ad,0.2843045,0.49227896,0.22341652,neutral,-0.060812846,0.225,0.775,0.0,-0.4404,neutral,-0.221278467898444
942,942,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@Juan-l7y9b,14.06.2024,0.0,"Na, na, na, hey Jude!!! Adidas cooked 🍳","That, that's, that, hey Jude !!! Adidas cooked 🍳",0.023234041,0.36751655,0.6092494,positive,0.52702373,0.0,1.0,0.0,0.0,neutral,0.0
943,943,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@davidbroonfield9193,14.06.2024,0.0,Con CR7 habría quedado mucho mejor,With CR7 it would have been much better,0.07367179,0.37160948,0.55471873,positive,0.44708169,0.0,0.707,0.293,0.4404,neutral,0.28489366912715985
944,944,2xdXKNQYN2o,Awaken Your Madness I Nike Football,142.0,13.06.2024,@luna1158,14.06.2024,0.0,Que mejor que Ronaldinho para decirlo !!!!!! BRAVO,What better than Ronaldinho to say it !!!!!! BRAVO,0.006496476,0.021254363,0.9722492,positive,0.7468319,0.0,0.663,0.337,0.6209,neutral,0.32479649337989
